time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4200000000000026,-2.70613417768,-5.83470363125,20.759011577,5.9935857254,0.128743592674,0.0,-2.5807261807,-5.64425925098,4.32796469905,-0.0135886963129,-0.0157043862604,0.0,430.36620568395995,431.2636121251137,431.61564609915604,431.9938218116808
3.4800000000000026,-2.86356136454,-6.17945283264,21.0189577958,5.99266977956,0.127553977353,0.0,-2.66675605739,-5.84764447876,4.33640165673,-0.01885047411,-0.0297045687685,0.0,455.5156065717598,454.3944494426373,453.9440437418428,453.52163463406066
3.5400000000000027,-3.02605045034,-6.53629018684,21.278733789,5.99141422944,0.125406262038,0.0,-2.74940322141,-6.04727322073,4.3223982838,-0.0254377515927,-0.0521841946315,0.0,449.7191140006647,447.8935287783309,447.69290784174893,447.15650275134624
3.6000000000000028,-3.193620003,-6.90554003453,21.5387943346,5.98999251511,0.122798967612,0.0,-2.83598720975,-6.26138254239,4.34567346208,-0.0204203819982,-0.030074462854,0.0,460.5208157476592,462.26561612039626,460.6039657519456,461.0006315625712
3.660000000000003,-3.36656096644,-7.28822133284,21.8018448093,5.9887082279,0.120656026288,0.0,-2.92847887714,-6.49490242659,4.42173846545,-0.0234498945234,-0.0504571365672,0.0,479.2651985470227,477.71263273882005,479.63272927738103,479.40258054059893
3.720000000000003,-3.54439460538,-7.68351745205,22.0644998768,5.98734236575,0.117410371004,0.0,-2.99915827103,-6.68215386437,4.33341454488,-0.0214275501415,-0.0625925358984,0.0,427.11967484539895,426.0810634638577,428.1614226239753,428.3334296245369
3.780000000000003,-3.72610697627,-8.08933887226,22.3191776733,5.98630252767,0.113729329232,0.0,-3.05784022797,-6.84589131198,4.15633397395,-0.0101897323927,-0.058977055262,0.0,395.7397971988683,396.069347298572,394.7216265994714,395.75765539228655
3.840000000000003,-3.91171784246,-8.50613149022,22.5666408035,5.98611235571,0.110121501127,0.0,-3.12898118911,-7.04766598507,4.09232376476,0.00808766340957,-0.062542157076,0.0,434.3229645077202,434.021131067424,434.36389119739334,435.8943900142237
3.900000000000003,-4.10128482163,-8.93440499413,22.8078964571,5.9864065477,0.106552845849,0.0,-3.18980229358,-7.22870274235,3.94987704856,-0.00237898748186,-0.0539641636421,0.0,407.8469487554995,408.6097138499326,406.93459685213867,405.9962753335157
3.960000000000003,-4.29494638602,-9.3749462114,23.0448683344,5.98618280013,0.102868920178,0.0,-3.26532196942,-7.45640787153,3.94871961288,-0.00657639694521,-0.0835558681798,0.0,456.6781300201362,454.30818798823816,454.656844821999,454.3204278570507
4.020000000000002,-4.49343804991,-9.83027231824,23.2850653873,5.98582982474,0.0977250555467,0.0,-3.35051353417,-7.7214036124,4.05679540108,-0.00453077989398,-0.0904776945262,0.0,490.4042309300393,489.88439353320837,489.8948734650902,490.04708621228895
4.080000000000001,-4.69642873727,-10.3000497407,23.5266221996,5.98539403906,0.0924366806325,0.0,-3.41550287911,-7.93842071017,3.99497305527,-0.0133805373189,-0.0838342242298,0.0,437.9640075280604,438.509756637646,438.7095738285234,437.9740775598341
4.14,-4.90329595317,-10.7831058302,23.7648875374,5.98484730804,0.0883639969769,0.0,-3.47978204163,-8.16404144722,3.9469474329,-0.0017103443375,-0.0471769759046,0.0,442.33366168975124,445.3388624309341,442.17300820627975,443.1337094587649
4.199999999999998,-5.11399481228,-11.279891091,24.000457331,5.98500856187,0.0851709633632,0.0,-3.5433355037,-8.39602972737,3.90508201921,0.0102849010294,-0.0694118300548,0.0,447.16103410826975,445.34360317891026,444.9989787785924,445.9799978477654
4.259999999999997,-5.32865314563,-11.7913672639,24.2355993625,5.98560568759,0.0809369094869,0.0,-3.61159193774,-8.65362277604,3.93235390673,0.00927802934383,-0.0729841125034,0.0,468.5865846342601,468.3052089236286,469.05279940681356,468.97445175402896
4.319999999999996,-5.54708673776,-12.3174831288,24.4692849626,5.98672074614,0.0772848890146,0.0,-3.66931514284,-8.88422604651,3.85711258587,0.0326456008582,-0.0437593447379,0.0,435.9038249560872,438.33678959237415,435.3678281305077,437.31905606830816
4.379999999999995,-5.7691730015,-12.8584124974,24.7012274123,5.98900290913,0.0743653366201,0.0,-3.73335890721,-9.14718635126,3.87377932656,0.0470787239771,-0.060904710366,0.0,467.29783155725244,465.957680334998,466.3304773926603,467.45739370546636
4.439999999999993,-5.99468746579,-13.4137653832,24.9293012056,5.99159111537,0.0706373582353,0.0,-3.78367414508,-9.36536779928,3.72912489674,0.0337820895634,-0.0647089244931,0.0,414.96801802447504,414.6307639933788,413.66031221900136,412.488591179859
4.499999999999992,-6.22348224069,-13.9835454491,25.152690255,5.99387613897,0.0672823668458,0.0,-3.84257688531,-9.62788104781,3.71682977763,0.0455341964031,-0.0424621720357,0.0,456.59365830142104,458.3632700329359,457.3442394716394,458.2801731352101
4.559999999999991,-6.45566664015,-14.5687536575,25.3737909055,5.99659672004,0.0648399263662,0.0,-3.89679508202,-9.87975355048,3.6531399283,0.0449580129278,-0.037411187542,0.0,441.79038730387487,442.2058805727866,441.23007850152345,441.18370393160194
4.6199999999999894,-6.69121557203,-15.1697938879,25.5930168154,5.99956706982,0.0621896189752,0.0,-3.95468807886,-10.1555198644,3.65397769541,0.0573242915559,-0.0632523108621,0.0,463.20649959045096,461.1681947787981,462.6427481337788,463.6170134337087
4.679999999999988,-6.93010756336,-15.7870874585,25.8107866641,6.00329344873,0.0585028068154,0.0,-4.00816764325,-10.4216633368,3.60497612027,0.0702698811144,-0.05806204263,0.0,446.6149062429724,447.0354497304767,447.4218399221298,448.47751564405235
4.739999999999987,-7.17210224124,-16.4201875466,26.0245272408,6.00818484027,0.055165723526,0.0,-4.05817161283,-10.6824932105,3.51994321791,0.0977332644826,-0.0511321343974,0.0,435.7745574970805,436.3514256165441,433.7055281953591,436.01189849514003
4.799999999999986,-7.41709103362,-17.0692084745,26.2335969196,6.01377788316,0.0527543503588,0.0,-4.10801638774,-10.9523294276,3.44928006267,0.0821763765729,-0.0243062927102,0.0,437.89255752238154,440.1179449954865,440.88626113510486,439.60607525936047
4.859999999999984,-7.6649645094,-17.7341195832,26.4367719039,6.01839893643,0.0512905822029,0.0,-4.15444372297,-11.2123748712,3.3236399667,0.0639337591958,-0.0245764077692,0.0,419.9030659340134,419.8795079043542,422.07869570202195,420.5058974740712
4.919999999999983,-7.91587910254,-18.4161379851,26.6372779334,6.02192569247,0.0500448022989,0.0,-4.20930955188,-11.5223330093,3.35933811139,0.0457068352367,-0.0140586566686,0.0,472.1531012072963,472.9640468520668,472.9579847491407,471.5539123046274
4.979999999999982,-8.17019631259,-19.1175375179,26.8421322172,6.02510118424,0.0487689891096,0.0,-4.2678630729,-11.8583722969,3.46808171281,0.0644338971338,-0.042333624729,0.0,496.72773941348237,494.64943962754995,494.8043795189378,496.18284899733374
5.0399999999999805,-8.42781888267,-19.8382806291,27.0496353701,6.02858630202,0.0471612041823,0.0,-4.31946987602,-12.1674172795,3.44843586405,0.0407006092915,-0.00645401737058,0.0,456.7547977164446,459.6076219104451,459.71830635038134,457.83556760994065
